PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_SCORE, ,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%)
144213344,2724564,0,inactive,inactive,,0
144210073,2724588,0,inactive,inactive,,0
144204313,2725002,20,active agonist,active agonist,17.5925,223.76
144205910,2728761,0,inactive,inactive,,0
144205840,2733208,0,inactive,inactive,,0
144210103,2733708,0,inactive,inactive,,0
144206119,2734019,0,inactive,inactive,,0
144207775,2734160,0,inactive,inactive,,0
144208888,2734161,0,inactive,inactive,,0
144207781,2734167,0,inactive,inactive,,0
144213811,2734171,0,inactive,inactive,,0
144207810,2734172,20,active agonist,active agonist,23.3244,77.7141
144207786,2734174,0,inactive,inactive,,0
144207933,2734175,0,inactive,inactive,,0
144207807,2734176,0,inactive,inactive,,0
144209819,2734178,0,inactive,inactive,,0
144209891,2734180,0,inactive,inactive,,0
144209898,2734181,0,inactive,inactive,,0
144209833,2734235,0,inactive,inactive,,0
144209817,2734246,0,inactive,inactive,,0
144209892,2734248,0,inactive,inactive,,0
144209814,2734250,0,inactive,inactive,,0
144205963,2734398,0,inactive,inactive,,0
144205836,2734672,0,inactive,inactive,,0
144212415,2734687,0,inactive,inactive,,0
144212524,2734819,0,inactive,inactive,,0
144205105,2734952,0,inactive,inactive,,0
144208696,2734956,0,inactive,inactive,,0
144208674,2735009,0,inactive,inactive,,0
144211528,2735045,0,inactive,inactive,,0
144211633,2735086,0,inactive,inactive,,0
144212671,2735101,0,inactive,inactive,,0
144211644,2735107,0,inactive,inactive,,0
144209973,2735122,0,inactive,inactive,,0
144210177,2736548,0,inactive,inactive,,0
144210011,2756017,0,inactive,inactive,,0
144213783,2757748,0,inactive,inactive,,0
144212266,2758725,0,inactive,inactive,,0
144207796,2758873,0,inactive,inactive,,0
144208237,2758874,0,inactive,inactive,,0
144204009,2761171,0,inactive,inactive,,0
144211558,2763760,0,inactive,inactive,,0
144209842,2769348,0,inactive,inactive,,0
144208503,2771871,50,active antagonist,active antagonist,34.6485,-110.333
144210912,2776282,0,inactive,inactive,,0
144212010,2777208,0,inactive,inactive,,0
144207965,2777982,0,inactive,inactive,,0
144213170,2779938,0,inactive,inactive,,0
144204474,2829432,0,inactive,inactive,,0
144204532,2843496,0,inactive,inactive,,0
144208401,2999413,52,active antagonist,active antagonist,27.7414,-127.121
144206297,3000579,0,inactive,inactive,,0
144203590,3000668,0,inactive,inactive,,0
144212689,3001055,0,inactive,inactive,,0
144205007,3002190,0,inactive,inactive,,0
144206764,3003870,0,inactive,inactive,,0
144206267,3011155,0,inactive,inactive,,0
144210107,3014138,0,inactive,inactive,,0
144206774,3015003,0,inactive,inactive,,0
144206101,3016408,0,inactive,inactive,,0
144205295,3025067,0,inactive,inactive,,0
144206385,3030770,0,inactive,inactive,,0
144206650,3032281,0,inactive,inactive,,0
144209786,3032297,0,inactive,inactive,,0
144206347,3032325,0,inactive,inactive,,0
144205268,3032361,0,inactive,inactive,,0
144211321,3032472,0,inactive,inactive,,0
144211143,3032581,0,inactive,inactive,,0
144211147,3032791,0,inactive,inactive,,0
144204962,3032818,0,inactive,inactive,,0
144211622,3032854,0,inactive,inactive,,0
144207177,3033151,0,inactive,inactive,,0
144205811,3033226,0,inactive,inactive,,0
144211510,3033674,51,active antagonist,active antagonist,0.43903,-28.0791
144206519,3033690,0,inactive,inactive,,0
144204512,3033769,0,inactive,inactive,,0
144206248,3033817,0,inactive,inactive,,0
144211499,3033842,0,inactive,inactive,,0
144211867,3033871,0,inactive,inactive,,0
144211852,3033877,0,inactive,inactive,,0
144205785,3033968,78,active antagonist,active antagonist,0.175925,-106.699
144212025,3033992,0,inactive,inactive,,0
144205895,3034287,0,inactive,inactive,,0
144212207,3034319,0,inactive,inactive,,0
144206781,3034658,20,active agonist,active agonist,0.450464,73.6304
144206821,3035267,0,inactive,inactive,,0
144207410,3035467,0,inactive,inactive,,0
144207145,3036780,0,inactive,inactive,,0
144211588,3036974,53,active antagonist,active antagonist,15.4845,-101.109
144206741,3037582,0,inactive,inactive,,0
144206917,3038522,20,active agonist,active agonist,2.53315,139.81
144206380,3041255,0,inactive,inactive,,0
144204746,3045335,0,inactive,inactive,,0
144206355,3045381,0,inactive,inactive,,0
144206333,3045402,0,inactive,inactive,,0
144206117,3045407,0,inactive,inactive,,0
144206838,3045414,0,inactive,inactive,,0
144206753,3047798,0,inactive,inactive,,0
144206188,3052775,0,inactive,inactive,,0
144206441,3057998,0,inactive,inactive,,0
144206371,3058503,0,inactive,inactive,,0
144204778,3058739,0,inactive,inactive,,0
144205056,3058754,0,inactive,inactive,,0
144211149,3058839,0,inactive,inactive,,0
144203612,3061720,0,inactive,inactive,,0
144206289,3062316,63,active antagonist,active antagonist,0.159831,-58.4285
144212600,3067270,0,inactive,inactive,,0
144207595,3068143,69,active antagonist,active antagonist,0.375729,-90.696
144204806,3074827,0,inactive,inactive,,0
144211082,3081304,0,inactive,inactive,,0
144204190,3081545,0,inactive,inactive,,0
144207174,3082221,0,inactive,inactive,,0
144211169,3083546,0,inactive,inactive,,0
144208318,3083585,0,inactive,inactive,,0
144205689,3083671,0,inactive,inactive,,0
144204906,3083802,0,inactive,inactive,,0
144206500,3083870,0,inactive,inactive,,0
144206259,3084014,0,inactive,inactive,,0
144204229,3085326,0,inactive,inactive,,0
144211828,3086157,0,inactive,inactive,,0
144210530,3086618,0,inactive,inactive,,0
144203579,3246155,0,inactive,inactive,,0
144211953,3255932,0,inactive,inactive,,0
144211783,3270262,0,inactive,inactive,,0
144212918,3354132,0,inactive,inactive,,0
144208205,3356745,0,inactive,inactive,,0
144213698,3420996,0,inactive,inactive,,0
144210469,3423265,0,inactive,inactive,,0
144213037,3437285,0,inactive,inactive,,0
144209056,3437714,0,inactive,inactive,,0
144212733,3465817,0,inactive,inactive,,0
144212574,3482402,0,inactive,inactive,,0
144207219,3543259,0,inactive,inactive,,0
144206094,3571576,0,inactive,inactive,,0
144205831,3571582,0,inactive,inactive,,0
144213105,3613389,0,inactive,inactive,,0
144211819,3714831,0,inactive,inactive,,0
144211697,3720192,0,inactive,inactive,,0
144212110,3744660,0,inactive,inactive,,0
144211374,3794540,0,inactive,inactive,,0
144207271,3894848,0,inactive,inactive,,0
144212951,4047281,0,inactive,inactive,,0
144209952,4068533,0,inactive,inactive,,0
144213419,4110039,0,inactive,inactive,,0
144211599,4128060,49,active antagonist,active antagonist,37.4309,-100.713
144213836,4132186,0,inactive,inactive,,0
144204494,4302960,0,inactive,inactive,,0
144213987,4338370,20,active agonist,active agonist,26.9976,80.1013
144213760,4343483,0,inactive,inactive,,0
144210009,4350929,0,inactive,inactive,,0
144209758,4379756,0,inactive,inactive,,0
144212106,4385787,0,inactive,inactive,,0
144213568,4445035,0,inactive,inactive,,0
144206866,4474062,0,inactive,inactive,,0
144209791,4523766,0,inactive,inactive,,0
144212858,4564493,0,inactive,inactive,,0
144211877,4578030,0,inactive,inactive,,0
144207252,4649906,0,inactive,inactive,,0
144206516,4659569,52,active antagonist,active antagonist,22.5767,-115.055
144210135,4669250,0,inactive,inactive,,0
144210085,4921319,0,inactive,inactive,,0
144213997,4984721,0,inactive,inactive,,0
144204321,5018304,0,inactive,inactive,,0
144211989,5067511,0,inactive,inactive,,0
144209774,5076555,0,inactive,inactive,,0
144213128,5111791,0,inactive,inactive,,0
144206103,5222465,0,inactive,inactive,,0
144213337,5271566,0,inactive,inactive,,0
144207494,5273621,0,inactive,inactive,,0
144209506,5280343,48,active antagonist,active antagonist,36.3348,-76.655
144204747,5280360,20,active agonist,active agonist,4.95824,68.8686
144205330,5280363,20,active agonist,active agonist,2.485,81.5554
144209295,5280373,0,inactive,inactive,,0
144213397,5280450,50,active antagonist,active antagonist,34.6697,-108.206
144205110,5280489,0,inactive,inactive,,0
144206307,5280757,0,inactive,inactive,,0
144205957,5280793,53,active antagonist,active antagonist,20.5113,-109.883
144209800,5280805,0,inactive,inactive,,0
144208363,5280863,49,active antagonist,active antagonist,26.4083,-76.4939
144206223,5280899,52,active antagonist,active antagonist,22.1476,-107.305
144204682,5281034,0,inactive,inactive,,0
144206462,5281042,0,inactive,inactive,,0
144212785,5281056,0,inactive,inactive,,0
144206959,5281064,0,inactive,inactive,,0
144206557,5281065,0,inactive,inactive,,0
144204125,5281069,0,inactive,inactive,,0
144206026,5281080,0,inactive,inactive,,0
144205737,5281081,0,inactive,inactive,,0
144206283,5281082,0,inactive,inactive,,0
144204228,5281098,0,inactive,inactive,,0
144210990,5281162,51,active antagonist,active antagonist,30.392,-115.913
144211328,5281167,0,inactive,inactive,,0
144213702,5281168,0,inactive,inactive,,0
144205086,5281227,0,inactive,inactive,,0
144205390,5281233,0,inactive,inactive,,0
144206147,5281243,50,active antagonist,active antagonist,22.5767,-89.1673
144204004,5281417,20,active agonist,active agonist,9.82521,215.372
144211814,5281515,0,inactive,inactive,,0
144213931,5281516,47,active antagonist,active antagonist,42.0033,-82.0163
144208105,5281565,0,inactive,inactive,,0
144208099,5281567,0,inactive,inactive,,0
144209745,5281575,0,inactive,inactive,,0
144213818,5281576,55,active antagonist,active antagonist,18.6686,-133.481
144204945,5281613,0,inactive,inactive,,0
144208642,5281708,49,active antagonist,active antagonist,7.68472,-36.5613
144208253,5281764,0,inactive,inactive,,0
144204356,5281855,0,inactive,inactive,,0
144206945,5281915,0,inactive,inactive,,0
144211490,5282108,0,inactive,inactive,,0
144212862,5282109,0,inactive,inactive,,0
144205732,5282136,0,inactive,inactive,,0
144205554,5282138,54,active antagonist,active antagonist,10.28,-90.7118
144204186,5282169,0,inactive,inactive,,0
144206365,5282180,0,inactive,inactive,,0
144206536,5282182,0,inactive,inactive,,0
144206240,5282184,0,inactive,inactive,,0
144211383,5282198,51,active antagonist,active antagonist,17.3739,-82.4688
144206823,5282203,0,inactive,inactive,,0
144206802,5282215,0,inactive,inactive,,0
144205258,5282219,56,active antagonist,active antagonist,8.16571,-97.5116
144204999,5282242,0,inactive,inactive,,0
144204000,5282318,0,inactive,inactive,,0
144204118,5282367,0,inactive,inactive,,0
144206054,5282375,0,inactive,inactive,,0
144205563,5282381,0,inactive,inactive,,0
144203856,5282386,0,inactive,inactive,,0
144205795,5282402,0,inactive,inactive,,0
144205889,5282409,0,inactive,inactive,,0
144205339,5282435,0,inactive,inactive,,0
144204470,5282443,0,inactive,inactive,,0
144206830,5282450,0,inactive,inactive,,0
144205739,5282474,0,inactive,inactive,,0
144206353,5282485,0,inactive,inactive,,0
144204183,5282493,20,active agonist,active agonist,0.0364749,90.1439
144204404,5282494,20,active agonist,active agonist,0.156793,104.99
144205099,5282521,0,inactive,inactive,,0
144206655,5282593,0,inactive,inactive,,0
144213293,5282745,0,inactive,inactive,,0
144211295,5283292,0,inactive,inactive,,0
144206614,5283344,0,inactive,inactive,,0
144207642,5283387,0,inactive,inactive,,0
144203621,5283389,0,inactive,inactive,,0
144211290,5284341,0,inactive,inactive,,0
144209976,5284342,0,inactive,inactive,,0
144205923,5284343,0,inactive,inactive,,0
144207686,5284346,0,inactive,inactive,,0
144212659,5284349,0,inactive,inactive,,0
144209783,5284359,0,inactive,inactive,,0
144206076,5284360,0,inactive,inactive,,0
144209694,5284361,0,inactive,inactive,,0
144208825,5284363,0,inactive,inactive,,0
144213766,5284366,0,inactive,inactive,,0
144207280,5284371,0,inactive,inactive,,0
144212166,5284373,0,inactive,inactive,,0
144213123,5284382,0,inactive,inactive,,0
144208428,5284385,0,inactive,inactive,,0
144204168,5284409,0,inactive,inactive,,0
144204702,5284416,50,active antagonist,active antagonist,25.3315,-85.5786
144213056,5284419,0,inactive,inactive,,0
144209792,5284429,0,inactive,inactive,,0
144212203,5284435,0,inactive,inactive,,0
144213295,5284441,45,active antagonist,active antagonist,57.0974,-58.5624
144205309,5284442,0,inactive,inactive,,0
144213163,5284443,0,inactive,inactive,,0
144204112,5284447,0,inactive,inactive,,0
144213782,5284448,0,inactive,inactive,,0
144204312,5284452,0,inactive,inactive,,0
144212068,5284462,50,active antagonist,active antagonist,22.7281,-83.6973
144209797,5284466,0,inactive,inactive,,0
144209740,5284468,0,inactive,inactive,,0
144208046,5284472,0,inactive,inactive,,0
144206589,5284483,54,active antagonist,active antagonist,12.6958,-98.439
144203870,5284486,56,active antagonist,active antagonist,7.51061,-95.3732
144212289,5284503,0,inactive,inactive,,0
144205080,5284507,0,inactive,inactive,,0
144206566,5284514,0,inactive,inactive,,0
144206173,5284516,0,inactive,inactive,,0
144206938,5284517,0,inactive,inactive,,0
144206693,5284529,0,inactive,inactive,,0
144206541,5284533,72,active antagonist,active antagonist,0.205113,-90.4519
144210101,5284534,0,inactive,inactive,,0
144204968,5284537,65,active antagonist,active antagonist,2.39145,-115.239
69,5284557,72,active antagonist,active antagonist,0.6109755,-109.879
144204181,5284558,0,inactive,inactive,,0
